0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
54.0,176.0,2.1111126000000002,0.68853056,2.6666672,2.6915512,50.666668,46.0,62.66666800000001,43.333332,-14.0,36.0,-22.0,62.66666800000001,0.30857325,-1.9514096999999997,0
41.0,103.0,2.4444453999999998,3.0962982000000006,1.7777779999999999,1.4962941,61.25926,56.0,73.44444,54.33333199999999,-15.777778,36.555557,-20.777779000000002,73.44444,0.25960675,-2.0029202,0
67.0,136.0,6.722223,3.7083487999999996,2.6666667,3.1972213,15.518517999999998,9.0,25.333334,12.222222,-19.555555,29.444445,-9.888889,25.333334,0.66081303,-2.3075109,0
249.0,58.0,1.3333334,0.9428091000000001,0.27777767,0.3277306,8.851851,6.0,14.555554999999998,6.0,-8.555555,17.11111,-8.555555,14.555554999999998,0.6077675,-2.0853417000000003,0
90.0,101.0,0.8888893,0.3851848,1.7222223,1.8851866000000002,20.074074,20.333334,25.0,14.888889,0.7777778000000001,14.777778,-15.555554999999998,25.0,0.40403765,-1.5201249,1
180.0,224.0,3.7222223,3.7074065000000003,3.6111107000000002,5.6185220000000005,15.185185,11.666667,13.333332999999998,20.555555,-10.555555,-5.5555553,16.11111,20.555555,0.4433746,2.2982552000000003,0
96.0,13.0,0.8333308,0.47777966,0.55555725,0.20740579,131.77777,122.11111499999998,144.77777,128.44444,-29.0,39.0,-10.0,144.77777,0.1565683,-2.3862509999999997,0
112.0,90.0,7.388889999999999,6.9455557,1.2777773000000001,0.87981415,65.18519,57.66666800000001,79.77778,58.11111,-22.555555,43.77778,-21.222220999999998,79.77778,0.27834544,-2.108813,0
215.0,182.0,2.5555553,1.4707013,2.7222226000000003,1.9823296000000001,54.185184,48.555557,67.22222,46.77778,-16.88889,39.11111,-22.222220999999998,67.22222,0.30405003,-2.0040817,0
225.0,58.0,0.3333335,0.42163706,0.44444449999999996,0.34426522,8.333333,5.5555553,14.111111,5.3333335,-8.333333,17.333334,-9.0,14.111111,0.62222224,-2.0685637,0
88.0,89.0,0.7777774000000001,0.38518468,3.6666667,4.0444417,22.333334,21.666666,28.444445,16.88889,-2.0,18.333334,-16.333334,28.444445,0.40368655,-1.6255868999999998,1
91.0,120.0,1.3888893,0.9289578000000002,0.61111146,0.77220225,16.851851999999997,11.222222,25.777779000000002,13.555554999999998,-16.88889,26.777779,-9.888889,25.777779000000002,0.5621581999999999,-2.2308207,0
57.0,42.0,2.333334,0.8692255999999999,0.99999875,0.69920623,37.444443,32.77778,47.77778,31.777779,-14.0,31.0,-17.0,47.77778,0.3346618,-2.0295520000000002,0
211.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,120.0,0.83333325,0.34444440000000004,1.0555556000000001,0.46296284,1.9259259999999998,0.22222222,4.4444447,1.1111111999999999,-5.111111,7.5555553,-2.4444444,4.4444447,0.9629629999999999,-2.298085,0
54.0,140.0,0.72222215,0.44305320000000004,1.7777777,1.0470418,8.333333,3.7777777,14.0,7.222222299999999,-13.666667000000002,17.0,-3.3333333,14.0,0.73447025,-2.4423232000000006,0
194.0,72.0,1.0,0.39999798,1.1666666,1.1444412,93.44444,79.22222,117.11111499999998,84.0,-42.666668,71.0,-28.333334000000004,117.11111499999998,0.3234209,-2.2257797999999998,0
86.0,88.0,2.055556,1.8851848000000002,1.7222220000000001,3.3962943999999995,21.148148000000003,21.444445,26.333334000000004,15.666667000000002,0.8888889000000001,15.555554999999998,-16.444445,26.333334000000004,0.40511805,-1.5125551000000002,1
71.0,180.0,1.222222,0.5629625,3.0,1.8666646,22.333334,18.333334,21.444445,27.222221,-12.0,-2.6666667,14.666667000000002,27.222221,0.32738259999999997,2.4538307,0
127.0,120.0,1.6666666,0.8444448,3.222222,4.0296273000000005,23.666666,22.11111,30.444445,18.444445,-4.6666665,20.333334,-15.666667000000002,30.444445,0.39486286,-1.7648901000000001,1
140.0,124.0,1.0,0.44444454,1.1111111999999999,1.0518516000000002,2.5185183999999996,0.22222222,6.111111,1.2222222,-6.888889,10.777778,-3.8888887999999997,6.111111,0.97376543,-2.267462,0
48.0,81.0,0.6111107,0.24074274,0.88889056,0.42962864,112.92593000000001,105.66666399999998,128.88889,104.22222,-21.777779000000002,47.88889,-26.11111,128.88889,0.19307978,-2.0334873,0
14.0,138.0,0.50000006,0.12222217,0.50000006,0.077777766,4.962962999999999,6.777777700000001,5.4444447,2.6666667,5.4444447,1.4444443999999999,-6.888889,6.777777700000001,0.6038359999999999,-0.72289366,1
97.0,130.0,0.72222215,0.50740737,1.0555556000000001,0.685185,5.851852,7.333333500000001,6.888889,3.3333333,4.4444447,3.1111112000000003,-7.5555553,7.666666499999999,0.5701058000000001,-0.96304834,1
110.0,182.0,2.3888892999999998,1.7940235,2.555556,1.5587274,46.37037,42.666668,56.33333199999999,40.11111,-11.111111,29.888890000000004,-18.777779000000002,56.33333199999999,0.28764573,-1.9300476000000002,0
245.0,238.0,1.6666665,2.5385911,2.3333333,2.4404008,8.925925999999999,6.3333335,6.5555553,13.888889,-7.777777700000001,-7.111111,14.888889,13.888889,0.59701496,2.1260629,0
82.0,138.0,0.8888889000000001,0.51851845,0.88888884,0.3851853,1.4074073999999999,0.0,3.7777777,0.44444445,-4.222222299999999,7.111111,-2.8888887999999997,3.7777777,1.0,-2.1739607000000003,0
132.0,84.0,3.0,1.2292726999999999,0.88888913,0.45541987,8.888889,7.333333500000001,11.777778,7.5555553,-4.6666665,8.666667,-4.0,11.777778,0.38048342,-2.1369402,0
235.0,196.0,1.6666666,1.333334,2.222222,1.1482682,47.25926,41.77778,58.55555699999999,41.444443,-16.444445,33.88889,-17.444445,58.55555699999999,0.29423782,-2.0746154999999997,0
147.0,87.0,6.833333500000001,6.6189947,1.5555567,1.6953089,43.333332,37.88889,54.88889,37.22222,-16.333334,34.666668,-18.333334,54.88889,0.319706,-2.0503880000000003,0
4.0,210.0,4.7222233000000005,4.018937,5.722222,2.184966,49.74074,44.22222,62.22221999999999,42.77778,-16.555555,37.444443,-20.88889,62.22221999999999,0.3142778,-2.0144343,0
98.0,41.0,1.7222264999999999,0.77407277,1.1111145,0.87406844,137.14815,130.66666999999998,147.22223,133.55556,-19.444445,30.222221,-10.777778,147.22223,0.112421244,-2.2685292,0
222.0,114.0,0.27777776,0.06296293,0.44444433,0.074074075,5.4444447,6.111111,7.333333500000001,2.8888887999999997,2.0,5.6666665,-7.666666499999999,7.333333500000001,0.6031746,-1.3145328,1
122.0,123.0,0.6111111,0.37407399999999996,0.49999997,0.21111104,1.1851851999999998,0.0,3.3333333,0.22222222,-3.5555556000000004,6.4444447,-2.8888887999999997,3.3333333,1.0,-2.142674,0
129.0,157.0,2.4444444,3.5407405,2.222222,1.718518,23.148148000000003,18.222220999999998,32.0,19.222220999999998,-14.777778,26.555555,-11.777778,32.0,0.43023896,-2.169368,0
140.0,161.0,0.27777767,0.3277306,0.7777776999999999,0.6206328000000001,15.740741,12.444445,14.333332999999998,20.444445,-9.888889,-4.222222299999999,14.111111,20.444445,0.39095718,2.3451326,0
175.0,188.0,2.9999993,2.5733685,2.3333328,1.2995725,55.77778000000001,49.666668,69.111115,48.555557,-18.333334,40.0,-21.666666,69.111115,0.29629385,-2.0396667,0
192.0,142.0,0.50000006,0.12222217,1.5000001,0.52222186,4.6666665,6.777777700000001,4.888889,2.3333334999999997,6.3333335,0.6666667,-7.0,6.777777700000001,0.662037,-0.60486406,1
101.0,72.0,2.5000002,4.7444440000000005,1.7777777,6.2962940000000005,26.481482,23.555555,35.77778,20.11111,-8.777778,27.888890000000004,-19.11111,35.77778,0.43689529999999993,-1.8461578999999997,1
211.0,107.0,2.5555556,2.251853,2.0555558,2.8185189999999998,16.74074,11.777778,25.777779000000002,12.666667,-14.888889,27.111109999999996,-12.222222,25.777779000000002,0.5471734,-2.1594636,0
140.0,125.0,0.2777779,0.06296301,0.66666675,0.31111118,6.185185,7.333333500000001,7.666666499999999,3.5555556000000004,3.4444443999999996,4.4444447,-7.888889,7.777777700000001,0.5456349,-1.1218181999999999,1
221.0,107.0,1.1666666,0.2111112,0.83333325,0.34444440000000004,2.2222223,0.33333334,5.3333335,1.0,-5.6666665,9.333333,-3.6666667,5.3333335,0.94708997,-2.2263546,0
168.0,13.0,1.3333308000000001,0.44444528,1.3333334,0.40000203,130.40741,119.66666399999998,145.44444,126.11111499999998,-32.22222,45.11111,-12.888889,145.44444,0.17719091,-2.3552437000000004,0
200.0,250.0,2.2777777,1.4207459999999998,1.4444445,1.0255988,9.222222,6.5555553,7.333333500000001,13.777778,-8.0,-5.6666665,13.666667000000002,13.777778,0.5633903,2.1929355,0
23.0,85.0,1.4444445,1.0518524999999999,1.7777779999999999,0.96296287,17.962963000000002,18.88889,21.88889,13.111111,2.7777777,11.777778,-14.555554999999998,21.88889,0.39975148,-1.386867,1
65.0,143.0,0.3333334,0.13333334,0.44444449999999996,0.074074075,5.037037000000001,6.5555553,5.888889,2.6666667,4.5555553,2.5555556,-7.111111,6.666666499999999,0.5952381,-0.90741616,1
108.0,128.0,7.0555553,4.3686585,1.666666,1.0540923999999998,53.25926,46.333332,67.111115,46.333332,-20.777779000000002,41.555557,-20.777779000000002,67.111115,0.31292745,-2.0919266,0
17.0,64.0,1.4444443,1.3629619,1.6666664,1.4222221000000002,18.88889,17.555555,25.11111,14.0,-4.0,18.666666,-14.666667000000002,25.11111,0.44109204,-1.7555053,1
187.0,134.0,2.9999998,2.0444458,1.1111116,0.38518462,26.703703000000004,20.333334,37.444443,22.333334,-19.11111,32.22222,-13.111111,37.444443,0.45775157,-2.2164599999999997,0
197.0,121.0,21.666666,17.3628,0.94444436,0.9047208000000001,41.037037,37.444443,49.444443,36.22222,-10.777778,25.222220999999998,-14.444445000000002,49.444443,0.28057775,-1.9955361,0
188.0,42.0,0.7777786,0.5443299,1.6666679,1.2649081,108.92593000000001,95.666664,126.22222,104.88888500000002,-39.77778,51.88889,-12.111111,126.22222,0.24193405,-2.4103877999999996,0
99.0,130.0,0.5555555,0.45542014,0.5555555,0.5443311,1.3703703999999999,0.11111111,3.3333333,0.6666667,-3.7777777,5.888889,-2.1111112000000003,3.3333333,0.9777778,-2.2390292,0
95.0,71.0,1.0555534,1.0851825000000002,2.2222214,3.7629638,105.66666399999998,96.666664,122.44443999999999,97.888885,-27.0,50.333332,-23.333334,122.44443999999999,0.21226363,-2.1431593999999996,0
153.0,192.0,3.3888892999999998,1.7815926,7.444444,4.134765600000001,53.44444300000001,47.333332,65.0,48.0,-18.333334,34.666668,-16.333334,65.0,0.27272084,-2.1641955000000004,0
118.0,167.0,0.88888866,0.5185181999999999,2.0555553,0.99629617,14.592592000000002,12.888889,13.777778,17.11111,-5.111111,-2.4444444,7.5555553,17.11111,0.24844901,2.3057292,0
69.0,75.0,2.111111,1.4074076000000002,1.5000003999999998,2.2111099999999997,22.74074,22.0,29.333334000000004,16.88889,-2.2222223,19.777779000000002,-17.555555,29.333334000000004,0.42350119999999997,-1.6418816999999999,1
98.0,119.0,1.4444447,0.51851857,2.5555556,5.585183,21.592592,21.333334,27.333334000000004,16.11111,-0.7777778000000001,17.222220999999998,-16.444445,27.333334000000004,0.40821064,-1.5789601,1
59.0,116.0,3.0000007,2.8126693,0.7777776999999999,0.45542037,21.962963000000002,17.88889,29.555555,18.444445,-12.222222,22.777779000000002,-10.555555,29.555555,0.39566323,-2.144778,0
14.0,28.0,0.55555344,0.07407452,1.2222214,0.42962619999999996,110.48148,97.888885,131.11111,102.44444,-37.77778,61.88889,-24.11111,131.11111,0.25329855,-2.238865,0
228.0,42.0,2.055556,1.5551583999999998,4.333334,2.2310944,44.555557,39.555557,54.11111,40.0,-15.0,28.666665999999996,-13.666667000000002,54.11111,0.27157217,-2.120131,0
116.0,35.0,0.8333333,0.7817351,0.88888806,0.5443334,125.18518999999999,113.77778,141.33334,120.44443999999999,-34.22222,48.444443,-14.222222,141.33334,0.19485293,-2.3466357999999996,0
45.0,108.0,25.5,12.795401,27.277779,15.930981,49.814816,41.77778,61.11111,46.555557,-24.11111,33.88889,-9.777778,61.11111,0.35897508,-2.3604912999999996,0
127.0,118.0,11.555553999999999,10.22995,0.8333337,0.6912154,34.333332,30.777779,41.666668,30.555555,-10.666667,22.0,-11.333333,41.666668,0.29394883,-2.0776675,0
152.0,220.0,0.94444466,0.6851854000000001,1.4444448,2.1629636000000003,14.629629999999999,11.555555,13.111111,19.222220999999998,-9.222222,-4.5555553,13.777778,19.222220999999998,0.41670507,2.3068845000000002,0
28.0,131.0,0.22222216,0.074074045,0.77777773,0.20740731,5.185185,6.666666499999999,6.0,2.8888887999999997,4.4444447,2.4444444,-6.888889,6.666666499999999,0.56613755,-0.87464094,1
181.0,15.0,0.8333359,0.21111082,1.4444427,1.2296315,140.2963,133.88889,149.55556,137.44444,-19.222220999999998,27.777779,-8.555555,149.55556,0.10463921,-2.330563,0
201.0,125.0,1.7222220000000001,1.3402604,8.555553999999999,5.725834,43.37037,41.666668,49.0,39.444443,-5.111111,16.88889,-11.777778,49.0,0.19248421,-1.8405788,0
201.0,125.0,1.0,0.44444403,9.944444,103.75185400000001,42.814816,39.11111,51.77778,37.555557,-11.111111,26.888890000000004,-15.777778,51.77778,0.27063802,-1.9730246,0
59.0,120.0,2.1666667,1.9860634,1.4444441000000001,1.8698384999999997,19.074074,10.555555,33.11111,13.555554999999998,-25.555555,42.11111,-16.555555,33.11111,0.6812664,-2.2312608,0
21.0,64.0,16.277779000000002,12.948471000000001,20.222223,17.629103,31.0,24.666666,38.0,30.333334000000004,-19.0,21.0,-2.0,38.0,0.40074632,-2.593825,0
196.0,95.0,1.7222220000000001,1.1238165,1.3333335,1.2649110000000001,7.6296296,6.777777700000001,10.777778,5.3333335,-2.5555556,9.444445,-6.888889,10.777778,0.51256585,-1.7492584,0
63.0,19.0,2.4444447,1.1863403000000001,1.4444447,0.8861062,45.185184,38.0,58.77778000000001,38.77778,-21.555555,40.77778,-19.222220999999998,58.77778000000001,0.35522667,-2.1336765,0
45.0,108.0,25.5,12.795401,27.277779,15.930981,49.814816,41.77778,61.11111,46.555557,-24.11111,33.88889,-9.777778,61.11111,0.35897508,-2.3604912999999996,0
123.0,183.0,1.111111,0.6518524,6.333334,36.933327,32.25926,29.444445,39.11111,28.222221,-8.444445,20.555555,-12.111111,39.11111,0.2664361,-1.9707720000000002,0
95.0,109.0,1.0,0.4888888,1.9444443,2.729629,17.25926,19.222220999999998,20.0,12.555555,5.888889,8.222222,-14.111111,20.444445,0.38499743,-1.1312037,1
187.0,89.0,3.0,1.6055458,1.111111,1.0680546999999998,8.444445,6.3333335,13.0,6.0,-6.3333335,13.666667000000002,-7.333333500000001,13.0,0.548545,-2.0438845000000003,0
115.0,111.0,0.55555564,0.40368685,1.9444436999999999,1.0417223,18.037036999999998,9.666667,30.111109999999996,14.333332999999998,-25.11111,36.22222,-11.111111,30.111109999999996,0.67951304,-2.3333182,0
108.0,123.0,0.6111112,0.24074072,0.66666675,0.26666668,6.740741000000001,8.222222,8.0,4.0,4.4444447,3.7777777,-8.222222,8.444445,0.5244709,-0.9857292999999999,1
206.0,61.0,0.5555555,0.40368673,0.4999999,0.45946813,7.0740743,4.6666669999999995,12.222222,4.3333335,-7.222222299999999,15.444445000000002,-8.222222,12.222222,0.64589113,-2.0487173,0
34.0,169.0,0.8333333,0.5055251000000001,1.6111111999999999,0.8798151,12.814815,10.666667,9.777778,18.0,-6.4444447,-9.111111,15.555554999999998,18.0,0.46356925,1.9931828999999999,0
4.0,96.0,2.222222,2.9629638,1.5555555,2.2518516,3.5555556000000004,0.8888889000000001,7.777777700000001,2.0,-8.0,12.666667,-4.6666665,7.777777700000001,0.91006523,-2.2444818,0
